idx,fk_src,fk_gt,wc_src,wc_gt,avg_rouge,rouge_std,best_model,rouge_OpenBioLLM-8B,fk_OpenBioLLM-8B,wc_OpenBioLLM-8B,compression_OpenBioLLM-8B,rouge_Mistral-7B,fk_Mistral-7B,wc_Mistral-7B,compression_Mistral-7B,rouge_BioMistral-7B-DARE,fk_BioMistral-7B-DARE,wc_BioMistral-7B-DARE,compression_BioMistral-7B-DARE
819,16.593247863247864,7.214980240786698,234,351,0.59326771288813,0.03854792114907644,Mistral-7B,0.6064516129032257,9.035025079799361,258,0.7350427350427351,0.6234939759036144,7.160371717171717,297,0.8461538461538461,0.5498575498575499,7.655535831689679,338,0.9629629629629629
820,12.538918367346941,7.394314465408808,147,159,0.8708050394626842,0.017614476742650667,Mistral-7B,0.85459940652819,7.039904761904761,168,1.0566037735849056,0.8895522388059701,6.7933333333333366,165,1.0377358490566038,0.8682634730538923,6.721818181818183,165,1.0377358490566038
821,13.51345744680851,7.67969116927593,470,511,0.6044289126230196,0.029457369195297275,OpenBioLLM-8B,0.6227027027027027,6.49325806451613,400,0.7827788649706457,0.620137299771167,7.055785714285715,350,0.684931506849315,0.570446735395189,7.130342537119045,349,0.6829745596868885
822,15.005930735930736,10.675238095238097,210,252,0.5750889816179913,0.0111091741275453,Mistral-7B,0.5787671232876713,9.068678844519969,321,1.2738095238095237,0.5838926174496644,9.525844155844158,330,1.3095238095238095,0.562607204116638,7.5771015576324,321,1.2738095238095237
823,13.670593434343434,7.0056390977443606,198,266,0.6935945931238505,0.04958821469396108,OpenBioLLM-8B,0.7364620938628159,6.335106690197339,271,1.018796992481203,0.7050359712230215,6.478228423101886,268,1.0075187969924813,0.6392857142857142,6.594336193841496,283,1.0639097744360901
824,13.445000000000004,7.24753711612772,344,447,0.6352085085495022,0.03605761293721892,OpenBioLLM-8B,0.6642771804062128,7.331836923361376,373,0.8344519015659956,0.6464891041162227,6.919134050880629,365,0.8165548098434005,0.594859241126071,6.887615480649192,356,0.796420581655481
825,14.984507739938085,6.516666666666666,426,480,0.5815873410186364,0.043151050154635,OpenBioLLM-8B,0.6252723311546841,5.971642619311876,424,0.8833333333333333,0.5389908256880733,5.017224880382777,380,0.7916666666666666,0.5804988662131519,5.405756179304568,385,0.8020833333333334
826,16.850952380952382,6.5547899159663885,354,476,0.5795330443460658,0.03057634075093126,OpenBioLLM-8B,0.609375,7.046810344827588,400,0.8403361344537815,0.5482717520858166,7.494985380116962,342,0.7184873949579832,0.5809523809523809,6.354263848396503,343,0.7205882352941176
827,13.041666666666668,6.754736024844721,295,368,0.6680459865259479,0.03614300611863142,OpenBioLLM-8B,0.704,7.508590527119939,374,1.016304347826087,0.6317169069462648,6.934195104520278,386,1.048913043478261,0.6684210526315789,6.6410625,384,1.0434782608695652
828,12.384181818181819,8.457578361981803,300,344,0.6923970297849938,0.024883085360755598,BioMistral-7B-DARE,0.6783783783783783,5.655597457923044,387,1.125,0.6776859504132232,6.025803927251648,373,1.0843023255813953,0.7211267605633802,5.807047619047619,357,1.0377906976744187
829,13.37623824451411,7.803560364464694,406,439,0.6908721820714709,0.053210908314335593,OpenBioLLM-8B,0.7499999999999999,7.445106609808104,402,0.9157175398633257,0.6757763975155281,7.4061835748792255,351,0.7995444191343963,0.6468401486988847,7.746590909090909,352,0.8018223234624146
830,15.603965517241381,6.237112299465242,290,374,0.5411645263621071,0.033954799521930756,OpenBioLLM-8B,0.579020979020979,5.081465576005453,326,0.8716577540106952,0.5133991537376588,4.543492063492064,315,0.8422459893048129,0.5310734463276836,4.997715081853013,319,0.8529411764705882
831,12.693055555555556,6.995718654434253,144,218,0.6498861536014146,0.04056730041980346,Mistral-7B,0.6683168316831684,7.482175324675328,176,0.8073394495412844,0.6779661016949151,7.270810810810811,185,0.8486238532110092,0.6033755274261603,6.220879765395896,248,1.1376146788990826
832,12.83310810810811,6.8424852599606965,296,386,0.5975133113622866,0.021888946133189483,Mistral-7B,0.5868421052631578,6.175243272144005,362,0.9378238341968912,0.6226912928759895,7.34611111111111,360,0.9326424870466321,0.5830065359477123,6.774145468249483,366,0.9481865284974094
833,13.951040925266906,7.149336043360435,281,369,0.5652773559222887,0.0059834492576943815,OpenBioLLM-8B,0.5714285714285714,6.384507387009354,369,1.0,0.5649263721552878,7.152085561497326,374,1.013550135501355,0.5594771241830065,6.335816326530615,392,1.062330623306233
834,15.279709821428572,9.37800562629553,256,307,0.6160562852369051,0.030573332494490024,Mistral-7B,0.6082949308755762,7.14703132530121,332,1.0814332247557004,0.6497622820919177,7.908790322580646,310,1.009771986970684,0.5901116427432217,7.488616343294154,307,1.0
835,15.026879432624117,6.572848101265823,188,237,0.7150813155442374,0.03885981375387244,Mistral-7B,0.7070707070707071,6.767552213868004,252,1.0632911392405062,0.7573221757322176,7.612040598290598,234,0.9873417721518988,0.6808510638297872,7.236500000000003,275,1.160337552742616
836,15.965830258302585,8.792574782279441,271,278,0.6872258575778699,0.05824156657861299,OpenBioLLM-8B,0.7295373665480428,8.286428571428573,280,1.0071942446043165,0.711340206185567,8.895040083652841,302,1.0863309352517985,0.6208,8.326030058651028,341,1.2266187050359711
837,14.357495711835334,8.133333333333336,212,278,0.7324795917045123,0.016341480119334926,OpenBioLLM-8B,0.7504363001745201,9.390735294117647,272,0.9784172661870504,0.7285223367697595,8.276827121183743,281,1.0107913669064748,0.7184801381692574,8.990878787878788,275,0.9892086330935251
838,13.434658536585367,7.6453725490196085,330,408,0.6191729114923031,0.03652089203291997,OpenBioLLM-8B,0.6593939393939394,7.380159691146794,393,0.9632352941176471,0.5880861850443599,6.260179510987314,359,0.8799019607843137,0.61003861003861,6.651839080459769,348,0.8529411764705882
839,12.265062656641607,7.3979816002230265,406,422,0.545509862502319,0.06126357706686294,OpenBioLLM-8B,0.6113116726835139,7.858888888888892,398,0.943127962085308,0.49011857707509876,6.094634146341466,328,0.7772511848341233,0.5350993377483444,5.986666666666668,324,0.7677725118483413
840,14.19988076988588,4.869116283382791,309,337,0.630286992087448,0.023432886404691038,Mistral-7B,0.6109510086455332,6.689102890173412,346,1.0267062314540059,0.6563467492260061,5.67069143819144,297,0.8813056379821959,0.6235632183908045,6.021498567335243,349,1.0356083086053411
841,13.195120999219359,5.992160520236162,366,377,0.6921881733306515,0.04076232235765783,Mistral-7B,0.6996197718631179,6.749499999999998,400,1.0610079575596818,0.7287234042553191,6.123691460055099,363,0.9628647214854111,0.6482213438735178,6.288572427659762,369,0.9787798408488063
842,13.639675324675327,8.970266348448689,385,419,0.6457532780404732,0.028453143691875304,OpenBioLLM-8B,0.6626650660264106,6.756046600458369,385,0.918854415274463,0.6129032258064515,6.761983603635716,362,0.863961813842482,0.6616915422885573,6.4905297367565815,362,0.863961813842482
843,17.084808853118712,9.013224002034072,290,342,0.6816174024466443,0.022455848205833774,OpenBioLLM-8B,0.7075471698113207,8.715694444444445,288,0.8421052631578947,0.6686746987951807,8.551172261970283,316,0.9239766081871345,0.6686303387334315,7.857874698795182,332,0.9707602339181286
844,17.713838383838382,6.89220564018115,270,347,0.698578844792921,0.05077193630940269,OpenBioLLM-8B,0.7503566333808844,6.665797101449279,345,0.9942363112391931,0.6965034965034966,6.626111111111111,360,1.037463976945245,0.648876404494382,8.260728291316525,357,1.0288184438040346
845,14.187616438356166,5.461221590909091,292,407,0.6666666666666666,0.017743979721165988,Mistral-7B,0.6539923954372624,6.036994609164424,371,0.9115479115479116,0.6869455006337135,5.1697037660031775,369,0.9066339066339066,0.6590621039290241,5.234831753760545,371,0.9115479115479116
846,14.344150025601639,6.260512820512822,279,312,0.7271612399648376,0.021385372354055618,Mistral-7B,0.7354838709677418,6.005068493150684,292,0.9358974358974359,0.7431340872374799,5.846477663230242,291,0.9326923076923077,0.702865761689291,5.78576354679803,336,1.0769230769230769
847,14.462500000000002,8.471887243191592,236,299,0.6473813641172314,0.03795805929472307,BioMistral-7B-DARE,0.6081081081081082,8.042372356884997,277,0.9264214046822743,0.6501650165016502,7.045612308653549,291,0.9732441471571907,0.6838709677419355,7.40598864711448,302,1.0100334448160535
848,11.249425531914895,4.582134146341463,142,205,0.6291327846634752,0.07235371520415429,OpenBioLLM-8B,0.6968325791855203,5.248157248157252,222,1.0829268292682928,0.5528846153846154,6.202439024390241,205,1.0,0.6376811594202899,6.374199134199134,198,0.9658536585365853
849,12.957800315528512,7.684971682847898,261,309,0.7053443897876281,0.04286814417887885,BioMistral-7B-DARE,0.6614173228346457,6.781051221961835,309,1.0,0.7075471698113207,7.451472491909385,309,1.0,0.747068676716918,7.501913787319694,271,0.8770226537216829
850,15.456918660287084,8.847486338797818,275,366,0.6678048969471564,0.023252769545326422,BioMistral-7B-DARE,0.6755555555555556,8.748141423793598,299,0.8169398907103825,0.6416666666666667,8.524588235294122,340,0.9289617486338798,0.6861924686192468,8.874891017964071,334,0.912568306010929
851,12.453640552995395,5.512638802245792,217,229,0.6730448837880975,0.054306871176613196,Mistral-7B,0.6962025316455696,5.9428571428571395,236,1.0305676855895196,0.7119341563786008,5.799364375461938,246,1.074235807860262,0.6109979633401222,5.66664769493455,251,1.0960698689956332
852,11.801769516728626,5.776724910394268,273,279,0.6864239080724154,0.0522698411302327,OpenBioLLM-8B,0.7320490367775832,7.520398009950252,268,0.9605734767025089,0.6978297161936562,6.092643948296125,296,1.060931899641577,0.6293929712460065,5.961941176470592,323,1.157706093189964
853,13.693963414634144,6.072782258064517,205,279,0.7315276094355635,0.030655444868750385,OpenBioLLM-8B,0.7663551401869159,6.755677419354843,248,0.8888888888888888,0.7086330935251798,5.772047842249879,269,0.96415770609319,0.7195945945945947,5.064926900584798,304,1.0896057347670252
854,12.31356984478936,5.830109143827311,164,217,0.6976837339990657,0.036715062509903175,OpenBioLLM-8B,0.7317073170731707,6.013429054054054,185,0.8525345622119815,0.702576112412178,6.389226311214141,203,0.9354838709677419,0.6587677725118484,7.1151515151515135,198,0.9124423963133641
855,12.97994152046784,6.001140080366319,320,369,0.6024862652943974,0.03778535767305409,Mistral-7B,0.6120218579234973,6.726033237822353,349,0.94579945799458,0.6345903771131339,4.607515914137675,386,1.046070460704607,0.5608465608465609,4.708803763440862,372,1.008130081300813
856,11.87709677419355,7.417488262910798,186,213,0.6298268920658391,0.033645533724820875,OpenBioLLM-8B,0.6682242990654207,9.149294117647063,204,0.9577464788732394,0.6157517899761336,9.1325306122449,196,0.92018779342723,0.6055045871559633,8.326757629107984,213,1.0
857,14.770909090909093,7.501672473867597,222,287,0.6026322220970816,0.05021965142957503,Mistral-7B,0.6074600355239786,9.235100478468901,275,0.9581881533101045,0.6502636203866433,8.68367383512545,279,0.9721254355400697,0.5501730103806228,9.241972222222223,288,1.0034843205574913
858,15.349322930441684,6.100671814671813,398,444,0.5811559607378181,0.04609729838927233,BioMistral-7B-DARE,0.5710872162485066,4.917851497188021,387,0.8716216216216216,0.5409252669039146,5.017466854158297,393,0.8851351351351351,0.631455399061033,4.385154320987656,405,0.9121621621621622
859,17.262944444444447,6.524638278388281,225,273,0.7001082165795814,0.007493188827858341,Mistral-7B,0.6917808219178082,6.743054304635759,302,1.1062271062271063,0.7063063063063062,6.236358641358642,273,1.0,0.7022375215146299,6.759175084175087,297,1.0879120879120878
860,11.865867176301961,6.7852631578947395,299,380,0.6494921691568271,0.018295035373402532,BioMistral-7B-DARE,0.6587926509186351,6.73198943661972,355,0.9342105263157895,0.6284153005464481,5.840987654320987,324,0.8526315789473684,0.6612685560053981,5.909432835820898,335,0.881578947368421
861,15.034339470284241,6.650758807588073,389,410,0.6996661806474922,0.02859659854622681,OpenBioLLM-8B,0.7222222222222222,6.918028361858195,409,0.9975609756097561,0.7092731829573934,7.231626794258375,380,0.926829268292683,0.6675031367628608,6.266578947368423,380,0.926829268292683
862,12.954084543568467,6.0618459752322025,241,323,0.5851037721995193,0.049708667633158274,Mistral-7B,0.6067073170731707,5.669458874458876,330,1.021671826625387,0.6203554119547657,5.1564383561643865,292,0.9040247678018576,0.5282485875706215,5.540210664456417,381,1.1795665634674923
863,12.94567073170732,5.72688729641694,205,307,0.6485412830323096,0.053734359404840885,OpenBioLLM-8B,0.71,5.124285041594728,277,0.9022801302931596,0.625194401244168,5.699722222222224,320,1.0423452768729642,0.6104294478527608,5.7236149598916555,331,1.0781758957654723
864,11.635094111969114,6.115000000000002,259,295,0.6524497839995287,0.03046673845020207,Mistral-7B,0.6359143327841845,6.633298494983279,299,1.0135593220338983,0.68760907504363,5.912647338403044,263,0.8915254237288136,0.6338259441707718,6.614732441471574,299,1.0135593220338983
865,16.680000000000003,7.528134057971016,289,345,0.6921074500008717,0.047347504642498164,OpenBioLLM-8B,0.7435158501440922,6.963976608187135,342,0.991304347826087,0.6825174825174825,6.813846831955924,363,1.0521739130434782,0.6502890173410405,7.34618761061947,339,0.9826086956521739
866,13.06241780045352,7.16527716186253,445,451,0.6063973170002046,0.07169940981236222,OpenBioLLM-8B,0.6697674418604651,6.847258064516129,400,0.8869179600886918,0.6208530805687204,6.766298701298705,385,0.8536585365853658,0.5285714285714286,6.335178477690288,381,0.844789356984479
867,14.069124223602486,9.493055555555557,161,207,0.798451224736224,0.010708027295256719,OpenBioLLM-8B,0.8097560975609758,8.229166666666668,177,0.855072463768116,0.7971360381861575,8.282391304347826,184,0.8888888888888888,0.7884615384615385,8.154670329670331,182,0.8792270531400966
868,14.714000000000002,4.852727272727272,236,308,0.5564380719945143,0.004066859163531754,Mistral-7B,0.5520833333333334,7.171488372093027,258,0.8376623376623377,0.5601374570446734,5.809998258446537,261,0.8474025974025974,0.5570934256055363,5.722226720647775,260,0.8441558441558441
869,14.48842105263158,8.72757793764988,228,278,0.6751187369107657,0.05585242021795167,Mistral-7B,0.6760563380281691,9.625511055486026,282,1.014388489208633,0.7304964539007093,7.65854037267081,280,1.0071942446043165,0.6188034188034188,8.111627906976747,301,1.0827338129496402
870,13.688014869888477,11.21934210526316,269,336,0.6254078854843345,0.03190922942153609,Mistral-7B,0.6024759284731774,8.187001671309194,359,1.068452380952381,0.661849710982659,10.222691511387165,322,0.9583333333333334,0.6118980169971671,9.152043431346105,337,1.0029761904761905
871,13.722448979591839,7.529059340659341,259,364,0.6686480691769194,0.027291311437956028,Mistral-7B,0.6685472496473908,6.521032702237523,332,0.9120879120879121,0.6959896507115136,6.406581948517431,396,1.0879120879120878,0.6414073071718539,6.891369376479876,362,0.9945054945054945
872,13.916398891966761,9.067718518518522,363,432,0.6959137997628145,0.038283224684985816,OpenBioLLM-8B,0.7332549941245593,8.350967361847534,369,0.8541666666666666,0.6567534076827757,7.39123767798467,332,0.7685185185185185,0.6977329974811084,8.409606928714194,316,0.7314814814814815
873,12.244028103044496,5.228545081967216,244,305,0.6854908151760276,0.044818214552723966,OpenBioLLM-8B,0.7201309328968903,4.751999999999999,300,0.9836065573770492,0.6348733233979136,5.248587743732589,359,1.1770491803278689,0.7014681892332789,5.429318936877078,301,0.9868852459016394
874,16.023410029498528,7.096549839834182,341,366,0.7230984912932517,0.029365566190644177,OpenBioLLM-8B,0.7500000000000001,7.3245726495726515,351,0.9590163934426229,0.691771269177127,6.465816993464053,340,0.9289617486338798,0.7275242047026279,7.064247398843932,346,0.9453551912568307
875,12.042272561198399,6.434916151809357,391,412,0.7201908498890082,0.026739588339893525,OpenBioLLM-8B,0.7508771929824561,6.4239733721655945,437,1.0606796116504855,0.7018867924528301,5.628785766691127,376,0.912621359223301,0.7078085642317382,5.520663101604281,374,0.9077669902912622
876,18.36005896805897,7.796111111111113,407,360,0.5813327459357068,0.028416598744378695,OpenBioLLM-8B,0.6111111111111112,6.786084803466419,359,0.9972222222222222,0.5783783783783784,7.435630418394272,379,1.0527777777777778,0.5545087483176313,6.911351706036747,381,1.0583333333333333
877,12.072902350813745,8.315060442625999,237,283,0.6458133764210284,0.05611836672982237,OpenBioLLM-8B,0.708407871198569,7.737149758454105,270,0.9540636042402827,0.6290322580645161,7.865833333333338,330,1.1660777385159011,0.6,9.963064516129034,248,0.8763250883392226
878,13.43171981424149,8.218813842482103,323,419,0.6194462620909157,0.006812612282049087,Mistral-7B,0.6132665832290363,8.206485245901643,366,0.8735083532219571,0.6267515923566879,7.876211180124226,350,0.8353221957040573,0.6183206106870229,8.213402597402595,350,0.8353221957040573
879,14.112116246498601,8.316804511278196,359,399,0.6997021445688715,0.03405692266376442,OpenBioLLM-8B,0.7373493975903613,9.052800000000001,413,1.0350877192982457,0.6907216494845362,7.698150684931509,365,0.9147869674185464,0.6710353866317169,7.834080453257794,353,0.8847117794486216
880,13.207924528301888,5.8459612211221135,265,303,0.6302845076829046,0.0318123503324456,Mistral-7B,0.6393700787401574,6.279767080745341,322,1.0627062706270627,0.6565656565656566,6.1048355899419775,282,0.9306930693069307,0.5949177877428997,5.809020866773679,356,1.174917491749175
881,15.96105504587156,7.047925636007829,218,292,0.5994704722493206,0.05292469083615061,OpenBioLLM-8B,0.6547406082289804,7.380490196078437,255,0.8732876712328768,0.5492537313432836,6.682908710933788,363,1.2431506849315068,0.5944170771756979,7.727355912061796,306,1.047945205479452
882,16.818913043478258,8.490207006369427,230,314,0.6916085203476005,0.06674891013820577,OpenBioLLM-8B,0.7654320987654321,8.621358007317763,323,1.0286624203821657,0.6738794435857804,7.279783850931679,322,1.0254777070063694,0.6355140186915887,7.812938364779878,318,1.0127388535031847
883,18.227124060150377,6.9365174129353235,142,201,0.6916408943529637,0.014948876076639743,Mistral-7B,0.6878048780487804,6.5169999999999995,200,0.9950248756218906,0.7081339712918661,6.296328502415459,207,1.0298507462686568,0.6789838337182448,6.965456885456888,222,1.1044776119402986
884,14.945790973159394,7.731705289672544,351,397,0.6287399604429167,0.043826668777333044,OpenBioLLM-8B,0.6731234866828087,8.320000000000004,414,1.0428211586901763,0.5854922279792746,8.541631035311077,362,0.9118387909319899,0.6276041666666667,6.563350974930362,359,0.9042821158690176
885,16.122745098039214,8.85931338028169,264,355,0.5944874000043475,0.03346816737250779,OpenBioLLM-8B,0.6328125,8.033179317931793,404,1.1380281690140845,0.5710227272727273,8.288552631578948,342,0.9633802816901409,0.5796269727403155,8.702166575939035,334,0.9408450704225352
886,13.08782781456954,6.655611145510836,302,323,0.6408417559361698,0.020130185544502167,Mistral-7B,0.6189024390243902,7.780643015521068,328,1.0154798761609907,0.6584615384615384,7.195916149068321,322,0.9969040247678018,0.6451612903225806,6.168076923076924,325,1.0061919504643964
887,12.612635983263598,7.587816500711238,239,296,0.7124072732882546,0.021209963172205804,OpenBioLLM-8B,0.7368421052631581,7.347455154740789,267,0.902027027027027,0.701627486437613,5.66664769493455,251,0.847972972972973,0.698752228163993,6.348571428571429,260,0.8783783783783784
888,12.942894736842106,7.7933690840994245,190,267,0.6139164070251432,0.054095636788862325,OpenBioLLM-8B,0.6704331450094162,7.832254464285715,256,0.9588014981273408,0.608695652173913,7.76380142495978,229,0.8576779026217228,0.5626204238921003,7.552615226337448,243,0.9101123595505618
889,14.617175414364642,4.668165702556447,181,233,0.6685986637035589,0.05914970141725105,Mistral-7B,0.6900826446280992,4.992163177670424,243,1.0429184549356223,0.7140039447731755,4.08985324947589,265,1.1373390557939915,0.6017094017094017,4.0669404803341465,338,1.4506437768240343
890,12.042282269798381,5.166248868778283,283,325,0.678009926542949,0.05276270478597677,OpenBioLLM-8B,0.7385057471264368,5.424609475032014,355,1.0923076923076922,0.6415094339622642,5.468082949308755,350,1.0769230769230769,0.654014598540146,5.423986217863771,343,1.0553846153846154
891,12.588157768157771,6.883412995938766,189,291,0.718911122718247,0.022740250489648884,OpenBioLLM-8B,0.7451669595782072,6.965260416666666,256,0.8797250859106529,0.7054794520547945,5.464116153602031,274,0.9415807560137457,0.7060869565217391,6.742241953385125,265,0.9106529209621993
892,12.872603686635944,6.754447197640118,264,339,0.6935814767819203,0.042421700351551385,OpenBioLLM-8B,0.7267080745341615,6.405489562289564,297,0.8761061946902655,0.6457680250783698,6.2788376306620215,287,0.8466076696165191,0.7082683307332294,6.674689655172415,290,0.855457227138643
893,11.941365476628633,6.289151052509833,286,393,0.7113004616859279,0.019880609088135735,OpenBioLLM-8B,0.7329032258064515,6.057391420911529,373,0.9491094147582697,0.7072243346007604,5.836136658031087,386,0.9821882951653944,0.6937738246505719,6.180194805194805,385,0.9796437659033079
894,14.173316225819189,5.29886815920398,298,335,0.6511621415667035,0.03319662088426584,Mistral-7B,0.6133333333333333,7.055140740740743,324,0.9671641791044776,0.6754385964912281,5.644072289156629,332,0.991044776119403,0.6647144948755491,6.027034632034631,330,0.9850746268656716
895,15.653731343283585,7.301469744766276,268,317,0.6889860674460849,0.01971241512312734,OpenBioLLM-8B,0.7109004739336493,7.923026315789475,304,0.9589905362776026,0.6726998491704375,7.432218453188604,335,1.0567823343848581,0.6833578792341679,7.8424968944099405,350,1.1041009463722398
896,18.151634615384612,7.925991334846298,394,524,0.5688327337058018,0.03843224176554351,OpenBioLLM-8B,0.6118143459915613,8.239746170288566,401,0.7652671755725191,0.5377777777777778,7.553552425665099,355,0.6774809160305344,0.5569060773480663,8.180956906077352,362,0.6908396946564885
897,15.682695035460995,7.62359976548759,235,301,0.6736893677953182,0.01175538846108785,Mistral-7B,0.6621160409556315,6.507711442786071,268,0.8903654485049833,0.6856187290969898,5.945107487027428,284,0.9435215946843853,0.6733333333333335,6.0154423292273265,282,0.9368770764119602
898,15.003806629834255,8.295877729257644,181,229,0.753663002036676,0.04357352417205164,OpenBioLLM-8B,0.8035320088300221,9.83696261682243,214,0.9344978165938864,0.7229437229437229,11.0425,224,0.9781659388646288,0.7345132743362831,8.66046511627907,215,0.9388646288209607
899,13.597556634304208,5.018608116677235,309,415,0.710449262314362,0.03107549840006054,OpenBioLLM-8B,0.7378640776699029,5.796323024054985,388,0.9349397590361446,0.7167919799498748,5.520972845336484,363,0.8746987951807229,0.6766917293233082,5.5099116836817394,363,0.8746987951807229
900,13.133544776119404,6.078080245193647,335,388,0.6481241430852477,0.060558072578470866,OpenBioLLM-8B,0.7104247104247104,6.3596464088397795,362,0.9329896907216495,0.644474034620506,7.382800000000003,338,0.8711340206185567,0.5894736842105264,7.548708771929828,342,0.8814432989690721
901,13.608557772236079,6.799526280171445,401,403,0.734405910978189,0.04382320119785521,OpenBioLLM-8B,0.7784577723378213,6.947704081632654,392,0.9727047146401985,0.6908150064683053,7.768813636363635,352,0.8734491315136477,0.7339449541284403,7.136491228070174,342,0.8486352357320099
902,11.302442396313364,6.5555971896955505,253,305,0.7419186809068766,0.03236288838159125,BioMistral-7B-DARE,0.7200000000000001,7.17823024054983,291,0.9540983606557377,0.7266666666666668,5.9051705388037625,289,0.9475409836065574,0.779089376053963,6.365964912280706,285,0.9344262295081968
903,13.155490196078432,7.625137085137087,340,385,0.7478379507352607,0.016435812400591446,BioMistral-7B-DARE,0.7376425855513308,7.896918671248567,388,1.0077922077922077,0.7390728476821192,8.094498876404494,356,0.9246753246753247,0.766798418972332,7.795839136490255,359,0.9324675324675324
904,15.171060676238998,8.59049618320611,384,393,0.579891440090951,0.023451465434774953,OpenBioLLM-8B,0.6034912718204489,9.620522443890277,401,1.020356234096692,0.5795918367346939,8.242885138813286,334,0.8498727735368957,0.5565912117177099,8.205428571428573,350,0.8905852417302799
905,12.484866666666669,6.718694581280793,377,406,0.6737681576504609,0.04584348557546354,OpenBioLLM-8B,0.72090112640801,6.980625,384,0.9458128078817734,0.6293333333333333,6.649142514970059,334,0.8226600985221675,0.6710700132100396,6.2909356725146175,342,0.8423645320197044
906,15.713603411513862,7.273484449130208,469,542,0.5429630421611603,0.020042331199433744,OpenBioLLM-8B,0.5608040201005025,7.218962845463977,443,0.8173431734317343,0.5212765957446808,7.343087436061385,391,0.7214022140221402,0.5468085106382979,7.565053487022144,389,0.7177121771217713
907,13.989131594546532,7.780594405594407,241,325,0.6674320721574073,0.03486160666050075,OpenBioLLM-8B,0.7065868263473053,7.9830772171253805,327,1.0061538461538462,0.6397608370702541,6.507904990103135,331,1.0184615384615385,0.6559485530546624,7.3424498746867215,285,0.8769230769230769
908,14.917755905511815,7.881781456953643,256,302,0.5974723187510795,0.045608721701591096,OpenBioLLM-8B,0.6500829187396351,7.360360068259386,293,0.9701986754966887,0.573228346456693,5.991049382716049,324,1.0728476821192052,0.5691056910569107,6.762391952309983,305,1.009933774834437
909,13.515714285714289,5.1096129623268105,360,426,0.6236761049564233,0.015173352504603414,OpenBioLLM-8B,0.6355353075170842,6.136579948376582,433,1.016431924882629,0.6289156626506024,5.755844155844159,385,0.903755868544601,0.6065773447015834,5.4523738601823695,376,0.8826291079812206
910,15.35890909090909,6.238625310859355,275,329,0.6611467811208009,0.025410318334204363,BioMistral-7B-DARE,0.6637426900584795,6.077955043227668,347,1.0547112462006079,0.6345381526104418,6.772038834951456,412,1.2522796352583587,0.6851595006934813,6.759880603739585,386,1.1732522796352585
911,12.930303030303033,6.906363385971357,348,389,0.5196094553293186,0.01785724085360699,OpenBioLLM-8B,0.5398936170212766,6.140562649640863,358,0.9203084832904884,0.5126760563380282,8.009007936507938,315,0.8097686375321337,0.506258692628651,7.161661054994386,324,0.8329048843187661
912,13.27431972789116,6.344545454545454,347,440,0.6208644684727369,0.014060302889506621,BioMistral-7B-DARE,0.6182669789227166,4.754882154882157,405,0.9204545454545454,0.608284023668639,6.016484746711448,397,0.9022727272727272,0.636042402826855,5.511152587281796,401,0.9113636363636364
913,13.088060394889666,7.167023411371236,246,325,0.709073484244307,0.022938213345424865,BioMistral-7B-DARE,0.7073509015256588,5.560880220055015,387,1.1907692307692308,0.6870451237263464,5.700318914956014,352,1.083076923076923,0.732824427480916,5.3137398119122246,319,0.9815384615384616
914,15.02368831168831,7.512216386554623,176,225,0.7453608894659339,0.0150441776500698,Mistral-7B,0.7307692307692308,7.631681735985534,238,1.0577777777777777,0.7608200455580865,7.345523325358851,210,0.9333333333333333,0.7444933920704845,7.920590433482811,224,0.9955555555555555
915,12.62916666666667,7.572082399103142,177,223,0.7195182873016338,0.07141221865885192,OpenBioLLM-8B,0.7982062780269059,6.781799043062204,209,0.9372197309417041,0.7015250544662309,7.1498161764705905,221,0.9910313901345291,0.6588235294117647,6.331732736572889,272,1.2197309417040358
916,14.828891625615768,6.0176025347650075,232,299,0.6448282535074986,0.04319013584841472,OpenBioLLM-8B,0.6813186813186812,7.097203363914375,327,1.0936454849498327,0.6560232220609578,4.872287234042556,376,1.2575250836120402,0.5971428571428571,7.4916431759455016,387,1.294314381270903
917,13.209218155893534,7.3581213017751494,263,338,0.5776116648209672,0.05404821817337626,OpenBioLLM-8B,0.6285714285714286,7.22488344988345,312,0.9230769230769231,0.5833333333333334,6.725940674522551,321,0.9497041420118343,0.5209302325581395,6.539844368600686,293,0.8668639053254438
918,12.970350241545894,7.814707085735538,207,283,0.6510946750914203,0.09608546445657762,OpenBioLLM-8B,0.740484429065744,8.36750261670505,281,0.9929328621908127,0.5494830132939439,7.411966794380593,378,1.3356890459363957,0.6633165829145728,7.474326599326602,297,1.0494699646643109
919,15.399045801526718,7.007702905061397,262,371,0.6902404543974083,0.03381212791419755,OpenBioLLM-8B,0.7280334728033472,7.608158682634734,334,0.9002695417789758,0.6798307475317349,8.395839375348576,326,0.8787061994609164,0.6628571428571429,7.1906689536878226,318,0.8571428571428571
920,14.802575757575756,5.358319838056683,165,208,0.5781125176917741,0.024028719583631435,OpenBioLLM-8B,0.6057692307692308,5.690735739873244,191,0.9182692307692307,0.562358276643991,6.407506745817596,218,1.0480769230769231,0.5662100456621004,5.9512297097884925,214,1.0288461538461537
921,12.08387426900585,5.858517034068139,342,499,0.6083357861002785,0.03316082569964239,OpenBioLLM-8B,0.6371681415929203,6.099426847662141,390,0.781563126252505,0.6157407407407407,6.312889983579641,348,0.6973947895791583,0.5720984759671747,7.562314285714283,336,0.6733466933867736
